user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status,txn_count,avg_amount,night_txn_ratio,total_spend,default_count,avg_delay
2429,2025-11-19,Pune,18-24,salaried,10000,full,38,1678.9473684210527,0.34210526315789475,63800,0,2.6666666666666665
2430,2025-10-24,Mumbai,25-34,salaried,5000,full,21,1472.7142857142858,0.2857142857142857,30927,0,0.0
2431,2025-10-22,Pune,25-34,self_employed,5000,full,31,2301.6451612903224,0.2903225806451613,71351,0,3.0
2432,2025-09-03,Mumbai,25-34,salaried,20000,full,23,1700.0869565217392,0.34782608695652173,39102,0,0.0
2433,2025-10-11,Hyderabad,18-24,salaried,10000,full,26,1487.576923076923,0.5,38677,0,0.0
2434,2025-09-06,Delhi,25-34,salaried,20000,full,37,1555.081081081081,0.2702702702702703,57538,1,0.0
2435,2025-09-25,Hyderabad,25-34,salaried,20000,full,13,1741.1538461538462,0.3076923076923077,22635,0,1.6666666666666667
2436,2025-09-13,Pune,25-34,student,5000,full,29,2056.9655172413795,0.2413793103448276,59652,1,0.0
2437,2025-09-08,Mumbai,25-34,self_employed,10000,full,35,2187.8571428571427,0.2571428571428571,76575,1,4.0
2438,2025-09-21,Bangalore,18-24,student,5000,partial,19,1821.421052631579,0.2631578947368421,34607,0,2.3333333333333335
2439,2025-11-07,Bangalore,18-24,salaried,30000,full,35,1978.6,0.34285714285714286,69251,1,0.0
2440,2025-09-25,Bangalore,18-24,salaried,10000,full,22,3018.2727272727275,0.36363636363636365,66402,0,1.6666666666666667
2441,2025-11-18,Bangalore,18-24,self_employed,10000,full,20,2074.2,0.25,41484,0,2.3333333333333335
2442,2025-11-07,Delhi,25-34,student,10000,full,26,1978.3076923076924,0.3076923076923077,51436,1,0.0
2443,2025-10-15,Mumbai,25-34,salaried,10000,full,29,2682.8275862068967,0.10344827586206896,77802,0,1.3333333333333333
2444,2025-10-30,Mumbai,25-34,salaried,5000,full,25,1810.04,0.32,45251,0,2.6666666666666665
2445,2025-09-12,Delhi,25-34,student,10000,full,24,1787.8333333333333,0.2916666666666667,42908,1,1.5
2446,2025-10-02,Mumbai,18-24,student,20000,full,30,1869.7666666666667,0.2,56093,2,0.0
2447,2025-12-01,Bangalore,25-34,salaried,20000,full,10,1580.2,0.3,15802,0,4.333333333333333
2448,2025-09-13,Bangalore,18-24,salaried,10000,full,10,1713.2,0.2,17132,0,3.6666666666666665
2449,2025-10-01,Bangalore,18-24,student,10000,full,39,2267.051282051282,0.2564102564102564,88415,2,0.0
2450,2025-11-17,Mumbai,18-24,salaried,20000,full,21,1866.857142857143,0.3333333333333333,39204,1,2.5
2451,2025-09-20,Bangalore,25-34,salaried,5000,full,24,2718.6666666666665,0.3333333333333333,65248,1,1.5
2452,2025-09-18,Bangalore,35-44,salaried,20000,full,20,2345.4,0.2,46908,0,2.3333333333333335
2453,2025-10-30,Delhi,18-24,self_employed,5000,full,16,2056.4375,0.25,32903,1,3.0
2454,2025-11-02,Hyderabad,18-24,salaried,10000,full,38,2131.9736842105262,0.23684210526315788,81015,0,1.3333333333333333
2455,2025-09-06,Bangalore,25-34,self_employed,10000,partial,22,1291.6818181818182,0.2727272727272727,28417,0,1.6666666666666667
2456,2025-10-02,Mumbai,18-24,self_employed,10000,full,36,2211.8333333333335,0.4166666666666667,79626,2,0.0
2457,2025-10-13,Mumbai,25-34,student,20000,full,34,1771.7058823529412,0.4117647058823529,60238,2,4.0
2458,2025-09-02,Hyderabad,25-34,student,5000,full,31,2320.3548387096776,0.22580645161290322,71931,1,2.0
2459,2025-10-30,Pune,35-44,salaried,10000,full,21,2053.714285714286,0.2857142857142857,43128,0,0.0
2460,2025-09-23,Bangalore,25-34,salaried,10000,full,31,2095.032258064516,0.22580645161290322,64946,0,1.6666666666666667
2461,2025-11-22,Bangalore,25-34,salaried,20000,full,31,1867.6774193548388,0.3870967741935484,57898,0,1.3333333333333333
2462,2025-10-01,Pune,25-34,salaried,5000,partial,31,2342.516129032258,0.3225806451612903,72618,0,2.3333333333333335
2463,2025-09-05,Delhi,25-34,salaried,20000,partial,17,1363.1764705882354,0.23529411764705882,23174,0,0.0
2464,2025-11-22,Mumbai,25-34,salaried,10000,full,38,2013.4736842105262,0.3157894736842105,76512,1,4.0
2465,2025-10-04,Mumbai,18-24,student,5000,full,14,1092.2142857142858,0.2857142857142857,15291,0,3.0
2466,2025-09-10,Mumbai,25-34,self_employed,20000,full,28,2330.6428571428573,0.2857142857142857,65258,1,0.0
2467,2025-11-28,Pune,25-34,student,5000,full,34,1763.264705882353,0.29411764705882354,59951,1,0.0
2468,2025-09-02,Pune,25-34,self_employed,10000,full,15,1710.2666666666667,0.3333333333333333,25654,1,0.0
2469,2025-09-11,Hyderabad,25-34,student,5000,full,18,1557.3333333333333,0.3333333333333333,28032,0,5.0
2470,2025-10-20,Bangalore,25-34,self_employed,10000,full,39,2237.128205128205,0.2564102564102564,87248,0,0.0
2471,2025-10-01,Pune,18-24,student,10000,full,16,1438.9375,0.3125,23023,1,0.0
2472,2025-10-26,Bangalore,25-34,student,10000,full,12,2317.75,0.4166666666666667,27813,1,2.0
2473,2025-11-18,Bangalore,25-34,student,10000,partial,10,2714.0,0.4,27140,2,7.0
2474,2025-11-12,Pune,35-44,salaried,10000,partial,17,1725.6470588235295,0.23529411764705882,29336,1,2.0
2475,2025-11-26,Bangalore,35-44,self_employed,5000,full,12,1269.5,0.16666666666666666,15234,1,2.0
2476,2025-11-22,Bangalore,18-24,salaried,10000,full,22,1418.2727272727273,0.36363636363636365,31202,0,0.0
2477,2025-09-09,Bangalore,25-34,self_employed,30000,partial,16,2944.125,0.375,47106,1,4.0
2478,2025-09-21,Pune,18-24,salaried,20000,full,28,1348.9285714285713,0.25,37770,0,3.0
2479,2025-11-12,Mumbai,18-24,salaried,5000,full,23,2276.1739130434785,0.17391304347826086,52352,1,3.5
2480,2025-09-28,Mumbai,25-34,self_employed,5000,full,37,2339.675675675676,0.4594594594594595,86568,0,1.3333333333333333
2481,2025-11-01,Bangalore,18-24,student,30000,partial,30,1779.1333333333334,0.3333333333333333,53374,1,0.0
2482,2025-09-07,Hyderabad,25-34,salaried,10000,full,31,1806.6129032258063,0.3870967741935484,56005,0,0.0
2483,2025-11-19,Hyderabad,18-24,self_employed,10000,full,27,1795.4074074074074,0.2222222222222222,48476,1,0.0
2484,2025-09-16,Delhi,18-24,self_employed,20000,partial,12,2586.0,0.3333333333333333,31032,0,0.0
2485,2025-09-04,Delhi,25-34,self_employed,10000,full,39,2443.7179487179487,0.23076923076923078,95305,0,2.3333333333333335
2486,2025-09-04,Bangalore,25-34,self_employed,10000,partial,29,2096.206896551724,0.3448275862068966,60790,0,4.666666666666667
2487,2025-10-10,Pune,35-44,student,30000,full,13,1988.8461538461538,0.46153846153846156,25855,0,0.0
2488,2025-09-17,Mumbai,25-34,self_employed,10000,full,29,2299.0,0.20689655172413793,66671,0,0.0
2489,2025-10-22,Pune,25-34,salaried,5000,full,14,1222.142857142857,0.35714285714285715,17110,0,0.0
2490,2025-10-22,Delhi,18-24,self_employed,5000,full,28,2196.1428571428573,0.21428571428571427,61492,0,1.0
2491,2025-10-06,Hyderabad,18-24,salaried,5000,full,38,1847.3947368421052,0.2631578947368421,70201,0,0.0
2492,2025-10-08,Hyderabad,18-24,salaried,20000,full,22,1848.6818181818182,0.5909090909090909,40671,0,2.6666666666666665
2493,2025-10-20,Mumbai,25-34,salaried,5000,full,30,2443.0666666666666,0.3,73292,0,4.333333333333333
2494,2025-11-02,Pune,25-34,student,5000,full,28,1770.7857142857142,0.2857142857142857,49582,1,0.0
2495,2025-11-02,Delhi,25-34,student,30000,full,12,1839.4166666666667,0.08333333333333333,22073,1,5.5
2496,2025-11-01,Bangalore,25-34,self_employed,5000,full,28,1808.357142857143,0.32142857142857145,50634,0,2.0
2497,2025-09-07,Mumbai,25-34,self_employed,5000,full,12,2223.25,0.3333333333333333,26679,0,0.0
2498,2025-09-27,Hyderabad,18-24,student,5000,full,14,1426.2857142857142,0.21428571428571427,19968,1,3.5
2499,2025-12-01,Mumbai,18-24,salaried,5000,full,24,2150.7083333333335,0.4166666666666667,51617,1,0.0
2500,2025-11-25,Bangalore,25-34,salaried,10000,full,19,1836.421052631579,0.3157894736842105,34892,1,0.0
2501,2025-09-14,Mumbai,25-34,salaried,30000,full,35,1547.8,0.22857142857142856,54173,0,0.0
2502,2025-11-10,Delhi,35-44,student,20000,full,15,2017.0666666666666,0.2,30256,0,1.0
2503,2025-11-25,Delhi,18-24,self_employed,10000,full,35,2364.7714285714287,0.22857142857142856,82767,2,0.0
2504,2025-09-05,Mumbai,35-44,salaried,10000,full,35,2457.714285714286,0.17142857142857143,86020,1,3.0
2505,2025-10-25,Hyderabad,18-24,salaried,10000,full,13,2389.923076923077,0.3076923076923077,31069,0,0.0
2506,2025-09-02,Bangalore,18-24,salaried,5000,full,14,1504.2142857142858,0.2857142857142857,21059,0,0.0
2507,2025-11-01,Delhi,35-44,student,5000,full,15,2040.0,0.2,30600,1,9.0
2508,2025-11-30,Bangalore,18-24,salaried,30000,full,25,1770.12,0.4,44253,0,1.6666666666666667
2509,2025-09-21,Bangalore,25-34,student,5000,full,30,2360.8,0.3,70824,1,2.0
2510,2025-11-18,Hyderabad,18-24,student,5000,full,12,1576.3333333333333,0.3333333333333333,18916,1,2.5
2511,2025-09-21,Pune,25-34,salaried,10000,full,21,1723.7142857142858,0.19047619047619047,36198,0,0.0
2512,2025-09-10,Delhi,35-44,self_employed,10000,partial,19,1842.5263157894738,0.2631578947368421,35008,1,3.0
2513,2025-11-26,Hyderabad,18-24,salaried,5000,full,12,1753.3333333333333,0.08333333333333333,21040,1,0.0
2514,2025-10-28,Pune,25-34,student,5000,full,11,2469.181818181818,0.36363636363636365,27161,0,0.0
2515,2025-10-09,Hyderabad,18-24,salaried,10000,full,22,2058.909090909091,0.36363636363636365,45296,0,0.0
2516,2025-09-05,Bangalore,25-34,self_employed,10000,partial,38,1828.7631578947369,0.34210526315789475,69493,0,0.0
2517,2025-11-04,Pune,18-24,salaried,5000,full,13,2034.923076923077,0.3076923076923077,26454,0,3.0
2518,2025-09-13,Delhi,18-24,self_employed,10000,full,33,2121.030303030303,0.21212121212121213,69994,2,0.0
2519,2025-11-24,Delhi,18-24,salaried,10000,full,39,2288.2051282051284,0.3333333333333333,89240,0,0.0
2520,2025-11-29,Bangalore,18-24,salaried,20000,full,27,1598.1851851851852,0.14814814814814814,43151,0,0.0
2521,2025-11-24,Delhi,35-44,student,10000,full,20,2013.6,0.4,40272,0,1.6666666666666667
2522,2025-10-23,Bangalore,18-24,student,5000,full,38,1968.1315789473683,0.3157894736842105,74789,2,0.0
2523,2025-11-21,Bangalore,18-24,salaried,10000,full,30,2443.4666666666667,0.3333333333333333,73304,0,3.0
2524,2025-10-15,Delhi,25-34,salaried,20000,full,22,1765.5454545454545,0.22727272727272727,38842,0,1.6666666666666667
2525,2025-10-02,Hyderabad,18-24,self_employed,5000,full,39,1714.3846153846155,0.23076923076923078,66861,2,0.0
2526,2025-10-06,Pune,25-34,self_employed,10000,full,29,1700.6206896551723,0.20689655172413793,49318,1,0.0
2527,2025-11-20,Delhi,35-44,student,5000,full,32,2252.78125,0.25,72089,1,4.5
2528,2025-10-30,Pune,25-34,student,5000,partial,27,1232.6666666666667,0.1111111111111111,33282,1,4.0
2529,2025-09-11,Pune,35-44,salaried,10000,full,29,2423.2413793103447,0.27586206896551724,70274,0,2.0
2530,2025-11-02,Hyderabad,25-34,student,5000,full,39,1939.7179487179487,0.358974358974359,75649,1,0.0
2531,2025-09-21,Bangalore,18-24,salaried,20000,full,13,1990.7692307692307,0.15384615384615385,25880,0,3.0
2532,2025-10-22,Mumbai,25-34,self_employed,10000,partial,38,1721.6052631578948,0.34210526315789475,65421,0,0.0
2533,2025-10-25,Pune,25-34,self_employed,10000,full,14,1999.0,0.42857142857142855,27986,1,0.0
2534,2025-09-26,Mumbai,25-34,salaried,10000,full,19,2361.7368421052633,0.47368421052631576,44873,0,2.3333333333333335
2535,2025-11-07,Delhi,35-44,self_employed,10000,full,20,2687.3,0.4,53746,0,3.0
2536,2025-10-04,Mumbai,25-34,salaried,5000,full,15,1607.7333333333333,0.4,24116,0,5.666666666666667
2537,2025-10-22,Mumbai,35-44,student,20000,full,32,2150.6875,0.34375,68822,3,0.0
2538,2025-11-21,Mumbai,25-34,salaried,30000,full,39,1861.974358974359,0.23076923076923078,72617,1,0.0
2539,2025-10-22,Bangalore,25-34,salaried,5000,full,39,2248.230769230769,0.3076923076923077,87681,0,0.0
2540,2025-09-29,Delhi,25-34,salaried,5000,full,11,1413.909090909091,0.2727272727272727,15553,1,5.0
2541,2025-10-08,Hyderabad,18-24,student,5000,full,10,1351.3,0.2,13513,0,2.0
2542,2025-10-12,Pune,35-44,salaried,10000,full,39,2095.974358974359,0.38461538461538464,81743,1,3.0
2543,2025-09-21,Bangalore,25-34,salaried,10000,full,39,2209.4358974358975,0.2564102564102564,86168,1,0.0
2544,2025-10-12,Pune,18-24,self_employed,20000,full,28,1938.4642857142858,0.25,54277,0,1.3333333333333333
2545,2025-09-13,Delhi,18-24,salaried,20000,full,20,1564.5,0.3,31290,0,1.0
2546,2025-11-03,Mumbai,25-34,salaried,10000,full,38,1673.578947368421,0.34210526315789475,63596,0,0.0
2547,2025-09-17,Hyderabad,18-24,salaried,10000,full,22,2040.590909090909,0.4090909090909091,44893,0,0.0
2548,2025-09-09,Hyderabad,18-24,student,10000,full,14,1286.0,0.35714285714285715,18004,1,3.5
2549,2025-10-11,Pune,25-34,salaried,10000,full,13,2374.6153846153848,0.0,30870,0,0.0
2550,2025-09-01,Delhi,18-24,self_employed,10000,full,34,1843.8823529411766,0.29411764705882354,62692,2,0.0
2551,2025-09-02,Pune,25-34,salaried,10000,full,31,2260.4193548387098,0.3548387096774194,70073,0,3.0
2552,2025-10-30,Bangalore,18-24,self_employed,10000,full,23,1706.5217391304348,0.17391304347826086,39250,0,0.0
2553,2025-10-18,Hyderabad,18-24,student,10000,full,19,2137.0526315789475,0.3684210526315789,40604,1,3.5
2554,2025-09-29,Hyderabad,25-34,student,10000,partial,31,2119.8064516129034,0.3548387096774194,65714,0,2.3333333333333335
2555,2025-09-10,Mumbai,25-34,self_employed,20000,partial,25,1452.8,0.28,36320,1,0.0
2556,2025-10-28,Bangalore,18-24,self_employed,10000,full,33,2340.030303030303,0.2727272727272727,77221,0,2.3333333333333335
2557,2025-10-30,Pune,18-24,self_employed,10000,full,10,832.8,0.2,8328,0,2.3333333333333335
2558,2025-09-21,Bangalore,25-34,salaried,10000,full,26,1460.8461538461538,0.34615384615384615,37982,0,0.0
2559,2025-09-28,Bangalore,18-24,self_employed,10000,full,10,1794.7,0.4,17947,0,2.6666666666666665
2560,2025-11-14,Hyderabad,18-24,self_employed,5000,full,17,1706.4117647058824,0.4117647058823529,29009,1,0.0
2561,2025-10-04,Delhi,18-24,self_employed,5000,full,36,2323.8611111111113,0.3055555555555556,83659,0,1.0
2562,2025-09-08,Hyderabad,25-34,salaried,10000,partial,16,2231.3125,0.125,35701,0,0.0
2563,2025-10-29,Delhi,25-34,salaried,10000,partial,26,1740.076923076923,0.23076923076923078,45242,1,0.0
2564,2025-11-25,Bangalore,25-34,self_employed,30000,full,19,1393.842105263158,0.3157894736842105,26483,1,0.0
2565,2025-11-11,Hyderabad,25-34,salaried,10000,full,20,1452.2,0.1,29044,0,0.0
2566,2025-10-19,Mumbai,25-34,salaried,10000,full,29,1685.3103448275863,0.41379310344827586,48874,0,0.0
2567,2025-11-18,Bangalore,25-34,salaried,5000,full,25,2659.0,0.36,66475,0,1.0
2568,2025-09-17,Hyderabad,25-34,salaried,5000,full,35,1856.6,0.2571428571428571,64981,1,4.0
2569,2025-10-30,Mumbai,18-24,salaried,20000,full,30,1583.1666666666667,0.26666666666666666,47495,0,4.333333333333333
2570,2025-11-26,Mumbai,25-34,student,5000,full,39,2210.7179487179487,0.28205128205128205,86218,1,0.0
2571,2025-11-27,Delhi,25-34,self_employed,10000,partial,34,1786.3235294117646,0.23529411764705882,60735,1,1.5
2572,2025-10-15,Hyderabad,25-34,salaried,10000,full,26,2316.0,0.38461538461538464,60216,0,0.0
2573,2025-11-22,Hyderabad,18-24,salaried,10000,full,10,1278.0,0.2,12780,0,2.6666666666666665
2574,2025-11-08,Hyderabad,18-24,student,20000,full,23,1805.0,0.30434782608695654,41515,0,0.0
2575,2025-10-02,Bangalore,25-34,student,10000,full,34,2450.6176470588234,0.3235294117647059,83321,0,5.666666666666667
2576,2025-10-14,Hyderabad,25-34,student,5000,partial,38,1310.1052631578948,0.3157894736842105,49784,0,3.0
2577,2025-11-04,Mumbai,35-44,salaried,20000,full,13,2020.6153846153845,0.38461538461538464,26268,0,0.0
2578,2025-11-26,Mumbai,18-24,student,20000,full,33,2552.3333333333335,0.12121212121212122,84227,1,2.0
2579,2025-09-08,Delhi,25-34,self_employed,5000,full,16,2328.4375,0.375,37255,0,0.0
2580,2025-11-16,Pune,25-34,student,5000,full,24,1858.8333333333333,0.4166666666666667,44612,2,0.0
2581,2025-11-11,Hyderabad,35-44,student,5000,partial,33,1913.7878787878788,0.24242424242424243,63155,2,0.0
2582,2025-11-26,Bangalore,25-34,student,5000,full,27,2332.5925925925926,0.2222222222222222,62980,2,0.0
2583,2025-10-13,Delhi,25-34,student,30000,full,12,2632.5833333333335,0.3333333333333333,31591,1,0.0
2584,2025-09-01,Pune,25-34,salaried,10000,full,10,1913.6,0.4,19136,0,3.6666666666666665
2585,2025-10-21,Bangalore,25-34,self_employed,10000,full,28,1669.8214285714287,0.35714285714285715,46755,1,3.5
2586,2025-09-24,Pune,35-44,salaried,20000,full,17,1742.4705882352941,0.35294117647058826,29622,0,1.6666666666666667
2587,2025-09-24,Mumbai,18-24,student,10000,full,34,1595.4705882352941,0.2647058823529412,54246,0,0.0
2588,2025-09-17,Mumbai,18-24,student,10000,full,37,2752.7837837837837,0.1891891891891892,101853,1,6.5
2589,2025-09-05,Bangalore,35-44,salaried,30000,partial,26,1687.0,0.2692307692307692,43862,0,0.0
2590,2025-09-20,Bangalore,25-34,self_employed,20000,full,36,1519.2222222222222,0.25,54692,1,2.5
2591,2025-09-21,Pune,25-34,student,20000,full,21,2045.3333333333333,0.3333333333333333,42952,0,1.3333333333333333
2592,2025-10-28,Bangalore,25-34,salaried,10000,partial,36,1950.6666666666667,0.16666666666666666,70224,0,0.0
2593,2025-10-01,Hyderabad,18-24,salaried,20000,full,35,2227.8571428571427,0.34285714285714286,77975,0,1.3333333333333333
2594,2025-09-11,Delhi,25-34,student,5000,full,32,1870.375,0.375,59852,0,1.6666666666666667
2595,2025-10-22,Bangalore,25-34,salaried,10000,full,31,2086.8387096774195,0.3225806451612903,64692,1,4.5
2596,2025-09-15,Bangalore,18-24,student,30000,full,11,1391.5454545454545,0.36363636363636365,15307,1,0.0
2597,2025-11-22,Mumbai,18-24,salaried,5000,full,32,1887.3125,0.3125,60394,1,3.0
2598,2025-09-07,Pune,25-34,student,20000,full,28,1811.8214285714287,0.39285714285714285,50731,1,2.5
2599,2025-09-28,Delhi,18-24,salaried,10000,full,13,1579.7692307692307,0.3076923076923077,20537,0,2.0
2600,2025-10-21,Delhi,35-44,student,5000,full,19,2334.9473684210525,0.21052631578947367,44364,0,1.3333333333333333
2601,2025-10-28,Delhi,18-24,self_employed,20000,full,35,1898.2285714285715,0.2,66438,0,5.666666666666667
2602,2025-09-05,Mumbai,25-34,student,5000,full,13,1624.1538461538462,0.0,21114,2,3.0
2603,2025-09-05,Delhi,35-44,self_employed,10000,full,14,2459.4285714285716,0.21428571428571427,34432,1,0.0
2604,2025-09-08,Pune,25-34,self_employed,5000,full,36,2927.5833333333335,0.1388888888888889,105393,0,0.0
2605,2025-11-03,Mumbai,25-34,self_employed,30000,full,29,2049.7586206896553,0.27586206896551724,59443,0,0.0
2606,2025-09-10,Mumbai,25-34,salaried,5000,full,22,2185.3636363636365,0.3181818181818182,48078,0,2.6666666666666665
2607,2025-10-08,Bangalore,18-24,salaried,5000,full,25,2326.96,0.4,58174,0,0.0
2608,2025-12-01,Pune,18-24,salaried,5000,full,37,1159.837837837838,0.2972972972972973,42914,0,3.6666666666666665
2609,2025-11-20,Bangalore,35-44,student,30000,partial,35,1855.5428571428572,0.3142857142857143,64944,0,0.0
2610,2025-09-08,Bangalore,25-34,salaried,20000,full,27,1672.962962962963,0.2222222222222222,45170,2,3.0
2611,2025-09-25,Mumbai,25-34,student,20000,full,14,2197.285714285714,0.35714285714285715,30762,0,0.0
2612,2025-11-12,Mumbai,18-24,self_employed,10000,full,12,1588.1666666666667,0.4166666666666667,19058,0,0.0
2613,2025-11-05,Delhi,18-24,student,10000,full,30,2218.0333333333333,0.3,66541,1,0.0
2614,2025-11-18,Delhi,18-24,salaried,5000,full,36,1778.75,0.4166666666666667,64035,0,1.3333333333333333
2615,2025-10-20,Hyderabad,25-34,salaried,10000,partial,23,1981.7826086956522,0.21739130434782608,45581,0,2.0
2616,2025-11-06,Bangalore,25-34,salaried,5000,partial,35,2390.4285714285716,0.2571428571428571,83665,2,0.0
2617,2025-10-19,Hyderabad,25-34,salaried,30000,full,37,1859.945945945946,0.21621621621621623,68818,0,0.0
2618,2025-10-06,Mumbai,25-34,student,20000,full,32,1672.3125,0.1875,53514,1,2.0
2619,2025-11-07,Delhi,18-24,salaried,10000,full,18,1877.2777777777778,0.2777777777777778,33791,0,0.0
2620,2025-11-17,Delhi,18-24,student,5000,full,39,2153.948717948718,0.3076923076923077,84004,0,0.0
2621,2025-10-11,Bangalore,18-24,self_employed,20000,full,15,1240.2666666666667,0.26666666666666666,18604,1,0.0
2622,2025-11-28,Hyderabad,25-34,salaried,5000,partial,17,2633.470588235294,0.35294117647058826,44769,0,2.6666666666666665
2623,2025-11-01,Mumbai,18-24,self_employed,5000,partial,15,1686.4,0.2,25296,1,4.5
2624,2025-09-10,Delhi,35-44,student,5000,partial,35,1978.0,0.2857142857142857,69230,1,0.0
2625,2025-09-21,Mumbai,18-24,student,10000,full,25,1602.52,0.24,40063,1,0.0
2626,2025-10-06,Pune,35-44,student,20000,full,29,2831.4827586206898,0.3103448275862069,82113,0,1.0
